sku,category,description,unit,unit_price,currency,source,updated_at,tags
LAB-411-08-MONTURA-DE-PUERTAS-DE-PINO,TRABAJOS DE TERMINACION - CARPINTERIA,Montura de puertas de pino,UND,808.54,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Montura de puertas de pino TRABAJOS DE TERMINACION - CARPINTERIA 411.08 Montura de puertas de pino TRABAJOS DE TERMINACION - CARPINTERIA
LAB-411-09-MONTURA-DE-PUERTAS-PANELADAS-DE-TIPO-CORRIENTE,TRABAJOS DE TERMINACION - CARPINTERIA,Montura de puertas paneladas de tipo corriente,UND,1012.32,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Montura de puertas paneladas de tipo corriente TRABAJOS DE TERMINACION - CARPINTERIA 411.09 Montura de puertas paneladas de tipo corriente TRABAJOS DE TERMINACION - CARPINTERIA
LAB-411-1-MONTURA-DE-PUERTAS-DE-VAIVEN,TRABAJOS DE TERMINACION - CARPINTERIA,Montura de puertas de vaivén,UND,1216.09,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Montura de puertas de vaivén TRABAJOS DE TERMINACION - CARPINTERIA 411.1 Montura de puertas de vaiven TRABAJOS DE TERMINACION - CARPINTERIA
LAB-411-11-MONTURA-DE-PUERTAS-PLEGADIZAS-DE-CORREDERA,TRABAJOS DE TERMINACION - CARPINTERIA,Montura de puertas plegadizas de corredera,UND,1216.09,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Montura de puertas plegadizas de corredera TRABAJOS DE TERMINACION - CARPINTERIA 411.11 Montura de puertas plegadizas de corredera TRABAJOS DE TERMINACION - CARPINTERIA
LAB-411-12-MONTURA-DE-PUERTAS-PLEGADIZAS-CON-MOLDURA-O-CUBRE-FALT,TRABAJOS DE TERMINACION - CARPINTERIA,Montura de puertas plegadizas con moldura o cubre falta,UND,1620.36,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Montura de puertas plegadizas con moldura o cubre falta TRABAJOS DE TERMINACION - CARPINTERIA 411.12 Montura de puertas plegadizas con moldura o cubre falta TRABAJOS DE TERMINACION - CARPINTERIA
LAB-411-13-MONTURA-DE-PUERTAS-EN-PLUMILLA-CON-CANCAMO,TRABAJOS DE TERMINACION - CARPINTERIA,"Montura de puertas en plumilla, con cáncamo",UND,1620.36,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Montura de puertas en plumilla, con cáncamo TRABAJOS DE TERMINACION - CARPINTERIA 411.13 Montura de puertas en plumilla, con cancamo TRABAJOS DE TERMINACION - CARPINTERIA"
LAB-411-14-MONTURA-DE-PUERTAS-DE-PLAYWOOD,TRABAJOS DE TERMINACION - CARPINTERIA,Montura de puertas de playwood,UND,808.54,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Montura de puertas de playwood TRABAJOS DE TERMINACION - CARPINTERIA 411.14 Montura de puertas de playwood TRABAJOS DE TERMINACION - CARPINTERIA
LAB-411-15-MONTURA-DE-CERRADURA-CORRIENTE,TRABAJOS DE TERMINACION - CARPINTERIA,Montura de cerradura corriente,UND,604.75,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Montura de cerradura corriente TRABAJOS DE TERMINACION - CARPINTERIA 411.15 Montura de cerradura corriente TRABAJOS DE TERMINACION - CARPINTERIA
LAB-411-18-DIVISION-DE-PLAYWOOD-UN-SOLO-LADO,TRABAJOS DE TERMINACION - CARPINTERIA,División de playwood (un solo lado),M2,282.66,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,División de playwood (un solo lado) TRABAJOS DE TERMINACION - CARPINTERIA 411.18 Division de playwood (un solo lado) TRABAJOS DE TERMINACION - CARPINTERIA
LAB-411-19-DIVISION-DE-PLAYWOOD-AMBOS-LADOS,TRABAJOS DE TERMINACION - CARPINTERIA,División de playwood (ambos lados),M2,407.57,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,División de playwood (ambos lados) TRABAJOS DE TERMINACION - CARPINTERIA 411.19 Division de playwood (ambos lados) TRABAJOS DE TERMINACION - CARPINTERIA
LAB-411-21-CIELO-RASO-DE-PLAYWOOD-O-CARTON-PIEDRA,TRABAJOS DE TERMINACION - CARPINTERIA,Cielo raso de playwood o cartón piedra,M2,325.38,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Cielo raso de playwood o cartón piedra TRABAJOS DE TERMINACION - CARPINTERIA 411.21 Cielo raso de playwood o carton piedra TRABAJOS DE TERMINACION - CARPINTERIA
LAB-411-22-CIELO-RASO-DE-PLAYWOOD-EN-CUADROS-DE-2-X-2,TRABAJOS DE TERMINACION - CARPINTERIA,Cielo raso de playwood en cuadros de 2’ x 2’,M2,407.57,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Cielo raso de playwood en cuadros de 2’ x 2’ TRABAJOS DE TERMINACION - CARPINTERIA 411.22 Cielo raso de playwood en cuadros de 2’ x 2’ TRABAJOS DE TERMINACION - CARPINTERIA
LAB-411-23-CIELO-RASO-DE-ASBESTO-CEMENTO-EN-CUADROS-DE-2-X2,TRABAJOS DE TERMINACION - CARPINTERIA,Cielo raso de asbesto cemento en cuadros de 2’x2’,M2,443.71,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Cielo raso de asbesto cemento en cuadros de 2’x2’ TRABAJOS DE TERMINACION - CARPINTERIA 411.23 Cielo raso de asbesto cemento en cuadros de 2’x2’ TRABAJOS DE TERMINACION - CARPINTERIA
LAB-411-24-CIELO-RASO-DE-CARTON-ACUSTICO-ENCOSTILLADO,TRABAJOS DE TERMINACION - CARPINTERIA,"Cielo raso de cartón acústico, encostillado",M2,443.71,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Cielo raso de cartón acústico, encostillado TRABAJOS DE TERMINACION - CARPINTERIA 411.24 Cielo raso de carton acustico, encostillado TRABAJOS DE TERMINACION - CARPINTERIA"
LAB-500-01-COLOCACION-BLOQUES-4-X-8-X-16,MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON,"Colocación bloques 4"" x 8"" x 16""",UND,34.91,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Colocación bloques 4"" x 8"" x 16"" MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON 500.01 Colocacion bloques 4"" x 8"" x 16"" MO ALBANILERIA - COLOCACION BLOQUES HORMIGON oficial mano obra jornales diarios"
LAB-500-02-COLOCACION-BLOQUES-6-X-8-X-16,MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON,"Colocación bloques 6"" x 8"" x 16""",UND,29.11,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Colocación bloques 6"" x 8"" x 16"" MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON 500.02 Colocacion bloques 6"" x 8"" x 16"" MO ALBANILERIA - COLOCACION BLOQUES HORMIGON oficial mano obra jornales diarios"
LAB-500-03-COLOCACION-BLOQUES-8-X-8-X-16,MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON,"Colocación bloques 8"" x 8"" x 16""",UND,32.26,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Colocación bloques 8"" x 8"" x 16"" MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON 500.03 Colocacion bloques 8"" x 8"" x 16"" MO ALBANILERIA - COLOCACION BLOQUES HORMIGON oficial mano obra jornales diarios"
LAB-500-04-BLOQUE-DE-12X8X16-PULGS,MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON,Bloque de 12x8x16 pulgs.,UND,59.86,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Bloque de 12x8x16 pulgs. MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON 500.04 Bloque de 12x8x16 pulgs. MO ALBANILERIA - COLOCACION BLOQUES HORMIGON oficial mano obra jornales diarios
LAB-500-05-BLOQUE-ORNAMENTAL-DE-5X25X20-PULGS,MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON,Bloque ornamental de 5x25x20 pulgs.,UND,49.75,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Bloque ornamental de 5x25x20 pulgs. MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON 500.05 Bloque ornamental de 5x25x20 pulgs. MO ALBANILERIA - COLOCACION BLOQUES HORMIGON oficial mano obra jornales diarios
LAB-500-06-BLOQUE-IRREGULAR,MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON,Bloque irregular,UND,65.50,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Bloque irregular MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON 500.06 Bloque irregular MO ALBANILERIA - COLOCACION BLOQUES HORMIGON oficial mano obra jornales diarios
LAB-500-07-BLOQUE-DE-CRISTAL,MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON,Bloque de cristal,UND,177.01,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Bloque de cristal MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON 500.07 Bloque de cristal MO ALBANILERIA - COLOCACION BLOQUES HORMIGON oficial mano obra jornales diarios
LAB-500-08-BLOCK-ORNAMENTAL-DE-BARRO-O-CEMENTO,MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON,Block ornamental de barro o cemento,UND,64.38,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Block ornamental de barro o cemento MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON 500.08 Block ornamental de barro o cemento MO ALBANILERIA - COLOCACION BLOQUES HORMIGON oficial mano obra jornales diarios
LAB-500-09-VIOLINADO-DE-BLOQUES-POR-CARA,MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON,Violinado de bloques por cara,UND,3.85,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Violinado de bloques por cara MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON 500.09 Violinado de bloques por cara MO ALBANILERIA - COLOCACION BLOQUES HORMIGON oficial mano obra jornales diarios
LAB-500-1-LLENADO-DE-HUECOS-DE-BLOQUES-BASTONES-A-0-80-M,MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON,"Llenado de huecos de bloques, bastones a 0.80 M",UND,2.62,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Llenado de huecos de bloques, bastones a 0.80 M MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON 500.1 Llenado de huecos de bloques, bastones a 0.80 M MO ALBANILERIA - COLOCACION BLOQUES HORMIGON oficial mano obra jornales diarios"
LAB-500-11-LLENADO-DE-HUECOS-DE-BLOQUES-BASTONES-A-0-60-M,MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON,"Llenado de huecos de bloques, bastones a 0.60 M",UND,3.85,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Llenado de huecos de bloques, bastones a 0.60 M MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON 500.11 Llenado de huecos de bloques, bastones a 0.60 M MO ALBANILERIA - COLOCACION BLOQUES HORMIGON oficial mano obra jornales diarios"
LAB-500-12-LLENADO-DE-HUECOS-DE-BLOQUES-BASTONES-A-0-40-M,MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON,"Llenado de huecos de bloques, bastones a 0.40 M.",UND,5.28,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Llenado de huecos de bloques, bastones a 0.40 M. MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON 500.12 Llenado de huecos de bloques, bastones a 0.40 M. MO ALBANILERIA - COLOCACION BLOQUES HORMIGON oficial mano obra jornales diarios"
LAB-500-13-LLENADO-DE-HUECOS-DE-BLOQUES-BASTONES-A-0-20-M,MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON,"Llenado de huecos de bloques, Bastones a 0.20 M",UND,9.70,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Llenado de huecos de bloques, Bastones a 0.20 M MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON 500.13 Llenado de huecos de bloques, Bastones a 0.20 M MO ALBANILERIA - COLOCACION BLOQUES HORMIGON oficial mano obra jornales diarios"
LAB-500-14-CORTE-Y-AMARRE-DE-VARILLAS-EN-BLOQUES-BASTONES-A-0-80,MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON,"Corte y amarre de varillas en bloques, Bastones a 0.80 M",UND,1.26,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Corte y amarre de varillas en bloques, Bastones a 0.80 M MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON 500.14 Corte y amarre de varillas en bloques, Bastones a 0.80 M MO ALBANILERIA - COLOCACION BLOQUES HORMIGON oficial mano obra jornales diarios"
LAB-500-15-CORTE-Y-AMARRE-DE-VARILLAS-EN-BLOQUES-BASTONES-A-0-60,MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON,"Corte y amarre de varillas en bloques, bastones a 0.60 M.",UND,1.93,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Corte y amarre de varillas en bloques, bastones a 0.60 M. MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON 500.15 Corte y amarre de varillas en bloques, bastones a 0.60 M. MO ALBANILERIA - COLOCACION BLOQUES HORMIGON oficial mano obra jornales diarios"
LAB-500-16-CORTE-Y-AMARRE-DE-VARILLAS-EN-BLOQUES-BASTONES-A-0-40,MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON,"Corte y amarre de varillas en bloques, bastones a 0.40 M.",UND,2.62,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Corte y amarre de varillas en bloques, bastones a 0.40 M. MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON 500.16 Corte y amarre de varillas en bloques, bastones a 0.40 M. MO ALBANILERIA - COLOCACION BLOQUES HORMIGON oficial mano obra jornales diarios"
LAB-500-17-CORTE-Y-AMARRE-DE-VARILLAS-EN-BLOQUES-BASTONES-A-0-20,MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON,"Corte y amarre de varillas en bloques, Bastones a 0.20 M.",UND,3.85,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Corte y amarre de varillas en bloques, Bastones a 0.20 M. MO ALBAÑILERIA - COLOCACION BLOQUES HORMIGON 500.17 Corte y amarre de varillas en bloques, Bastones a 0.20 M. MO ALBANILERIA - COLOCACION BLOQUES HORMIGON oficial mano obra jornales diarios"
LAB-600-01-INSTALACION-Y-DESMONTE-DE-ANDAMIOS-EN-MADERA,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Instalación y desmonte de andamios en madera,M2,98.91,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Instalación y desmonte de andamios en madera MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.01 Instalacion y desmonte de andamios en madera MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-02-FRAGUACHE-CARETEO-CON-LLANA,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Fraguache/Careteo con llana,M2,55.57,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Fraguache/Careteo con llana MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.02 Fraguache/Careteo con llana MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-03-RESANE-EN-MUROS-CON-GOMA,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Resane en muros con goma,M2,83.86,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Resane en muros con goma MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.03 Resane en muros con goma MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-04-RESANE-FROTADO,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Resane frotado,M2,52.66,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Resane frotado MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.04 Resane frotado MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-05-REPELLO-MAESTREADO-EN-PAREDES,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Repello maestreado en paredes,M2,138.90,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Repello maestreado en paredes MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.05 Repello maestreado en paredes MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-06-REPELLO-MAESTREADO-EN-TECHOS,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Repello maestreado en techos,M2,233.33,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Repello maestreado en techos MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.06 Repello maestreado en techos MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-07-REPELLO-SIN-MAESTREAR,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Repello sin maestrear,M2,66.42,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Repello sin maestrear MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.07 Repello sin maestrear MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-08-EMPANETE-HORIZONTAL-Y-VERTICAL-A-PUNTA-DE-LLANA,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Empañete horizontal y vertical a punta de llana,M2,103.84,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Empañete horizontal y vertical a punta de llana MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.08 Empanete horizontal y vertical a punta de llana MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-09-EMPANETE-MAESTREADO-INTERIOR-O-EXTERIOR-MENOS-DE-3M,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Empañete maestreado interior o exterior menos de 3m,M2,233.76,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Empañete maestreado interior o exterior menos de 3m MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.09 Empanete maestreado interior o exterior menos de 3m MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-1-EMPANETE-MAESTREADO-EXTERIOR-MAS-DE-3M,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Empañete maestreado exterior mas de 3m,M2,297.52,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Empañete maestreado exterior mas de 3m MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.1 Empanete maestreado exterior mas de 3m MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-11-EMPANETE-MAESTREADO-EN-TECHOS-Y-VIGAS,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Empañete maestreado en techos y vigas,M2,303.06,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Empañete maestreado en techos y vigas MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.11 Empanete maestreado en techos y vigas MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-12-EMPANETE-MAESTREADO-EN-COLUMNAS,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Empañete maestreado en columnas,M2,436.48,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Empañete maestreado en columnas MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.12 Empanete maestreado en columnas MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-13-EMPANETE-EN-TECHO-MAESTREADO-2CMS-MINIMO,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Empañete en techo maestreado 2cms mínimo,M2,334.38,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Empañete en techo maestreado 2cms mínimo MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.13 Empanete en techo maestreado 2cms minimo MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-14-EMPANETE-PULIDO-SIN-COLOR,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Empañete pulido sin color,M2,255.29,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Empañete pulido sin color MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.14 Empanete pulido sin color MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-15-EMPANETE-PULIDO-CON-COLOR,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Empañete pulido con color,M2,285.20,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Empañete pulido con color MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.15 Empanete pulido con color MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-16-EMPANETE-RASGADO,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Empañete rasgado,M2,404.10,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Empañete rasgado MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.16 Empanete rasgado MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-17-EMPANETE-HI-RIB-3-CAPAS,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Empañete Hi-Rib 3 capas,M2,484.91,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Empañete Hi-Rib 3 capas MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.17 Empanete Hi-Rib 3 capas MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-18-NATILLA,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Natilla,M2,134.82,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Natilla MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.18 Natilla MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-19-MARMOLINA-CON-PIEDRAS,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Marmolina con piedras,M2,606.14,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Marmolina con piedras MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.19 Marmolina con piedras MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-2-MARMOLINA-FROTADA,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Marmolina frotada,M2,484.91,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Marmolina frotada MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.2 Marmolina frotada MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-21-PERRILLA,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Perrilla,M2,484.91,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Perrilla MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.21 Perrilla MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-22-TERMINACION-1-2-PUNTO-ARCOS-HASTA-40CMS-ANCHO-INCLUY-2,MO ALBAÑILERIA - TERMINACION SUPERFICIES,"Terminación 1/2 punto arcos hasta 40cms ancho incluy. 2 caras, fondo y canto",ML,1616.50,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Terminación 1/2 punto arcos hasta 40cms ancho incluy. 2 caras, fondo y canto MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.22 Terminacion 1/2 punto arcos hasta 40cms ancho incluy. 2 caras, fondo y canto MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios"
LAB-600-23-CANTOS-EN-VIGAS-COLUMNAS-ANTEPECHO-Y-MOCHETAS,MO ALBAÑILERIA - TERMINACION SUPERFICIES,"Cantos en vigas, columnas, antepecho y mochetas",ML,101.82,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Cantos en vigas, columnas, antepecho y mochetas MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.23 Cantos en vigas, columnas, antepecho y mochetas MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios"
LAB-600-24-ESTRIAS,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Estrías,ML,191.00,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Estrías MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.24 Estrias MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-25-GOTEROS-COLGANTES,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Goteros colgantes,ML,238.96,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Goteros colgantes MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.25 Goteros colgantes MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-26-GOTEROS-DE-RANURA,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Goteros de ranura,ML,203.70,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Goteros de ranura MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.26 Goteros de ranura MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-27-CORNISAS-HASTA-12CMS-EN-CEMENTO,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Cornisas hasta 12cms en cemento,ML,538.82,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Cornisas hasta 12cms en cemento MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.27 Cornisas hasta 12cms en cemento MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-28-RUSTICO-CON-LLANA-SIN-INCLUIR-REPELLO,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Rústico con llana sin incluir repello,M2,177.01,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Rústico con llana sin incluir repello MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.28 Rustico con llana sin incluir repello MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
LAB-600-29-LAGRIMAS-EN-CEMENTO,MO ALBAÑILERIA - TERMINACION SUPERFICIES,Lágrimas en cemento,M2,442.52,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Lágrimas en cemento MO ALBAÑILERIA - TERMINACION SUPERFICIES 600.29 Lagrimas en cemento MO ALBANILERIA - TERMINACION SUPERFICIES oficial mano obra jornales diarios
